start_station_id,start_station_name,end_station_id,end_station_name,total_trips
63,Howard at 2nd,73,Grant Avenue at Columbus Avenue,57
63,Howard at 2nd,74,Steuart at Market,356
63,Howard at 2nd,75,Mechanics Plaza (Market at Battery),66
63,Howard at 2nd,82,Broadway St at Battery St,49
63,Howard at 2nd,39,Powell Street BART,116
63,Howard at 2nd,42,Davis at Jackson,45
63,Howard at 2nd,41,Clay at Battery,61
63,Howard at 2nd,46,Washington at Kearney,85
63,Howard at 2nd,47,Post at Kearney,74
63,Howard at 2nd,45,Commercial at Montgomery,58
63,Howard at 2nd,51,Embarcadero at Folsom,197
63,Howard at 2nd,50,Harry Bridges Plaza (Ferry Building),347
63,Howard at 2nd,49,Spear at Folsom,70
63,Howard at 2nd,48,Embarcadero at Vallejo,50
63,Howard at 2nd,55,Temporary Transbay Terminal (Howard at Beale),64
63,Howard at 2nd,54,Embarcadero at Bryant,82
63,Howard at 2nd,59,Golden Gate at Polk,49
63,Howard at 2nd,58,San Francisco City Hall,24
63,Howard at 2nd,57,5th at Howard,480
63,Howard at 2nd,56,Beale at Market,72
63,Howard at 2nd,63,Howard at 2nd,80
63,Howard at 2nd,62,2nd at Folsom,55
63,Howard at 2nd,61,2nd at Townsend,300
63,Howard at 2nd,60,Embarcadero at Sansome,108
62,2nd at Folsom,68,Yerba Buena Center of the Arts (3rd @ Howard),86
62,2nd at Folsom,69,San Francisco Caltrain 2 (330 Townsend),474
62,2nd at Folsom,70,San Francisco Caltrain (Townsend at 4th),1153
62,2nd at Folsom,71,Powell at Post (Union Square),101
62,2nd at Folsom,64,2nd at South Park,299
62,2nd at Folsom,65,Townsend at 7th,351
62,2nd at Folsom,66,South Van Ness at Market,49
62,2nd at Folsom,67,Market at 10th,153
62,2nd at Folsom,76,Market at 4th,131
62,2nd at Folsom,77,Market at Sansome,1188
62,2nd at Folsom,72,Civic Center BART (7th at Market),49
62,2nd at Folsom,73,Grant Avenue at Columbus Avenue,65
62,2nd at Folsom,74,Steuart at Market,129
62,2nd at Folsom,75,Mechanics Plaza (Market at Battery),63
62,2nd at Folsom,82,Broadway St at Battery St,69
62,2nd at Folsom,39,Powell Street BART,168
62,2nd at Folsom,42,Davis at Jackson,29
62,2nd at Folsom,41,Clay at Battery,243
62,2nd at Folsom,46,Washington at Kearney,142
62,2nd at Folsom,47,Post at Kearney,112
62,2nd at Folsom,45,Commercial at Montgomery,133
62,2nd at Folsom,51,Embarcadero at Folsom,140
62,2nd at Folsom,50,Harry Bridges Plaza (Ferry Building),678
62,2nd at Folsom,49,Spear at Folsom,327
62,2nd at Folsom,48,Embarcadero at Vallejo,41
62,2nd at Folsom,55,Temporary Transbay Terminal (Howard at Beale),414
62,2nd at Folsom,54,Embarcadero at Bryant,95
62,2nd at Folsom,59,Golden Gate at Polk,13
62,2nd at Folsom,58,San Francisco City Hall,8
62,2nd at Folsom,57,5th at Howard,116
62,2nd at Folsom,56,Beale at Market,127
62,2nd at Folsom,63,Howard at 2nd,210
62,2nd at Folsom,62,2nd at Folsom,87
62,2nd at Folsom,61,2nd at Townsend,446
62,2nd at Folsom,60,Embarcadero at Sansome,110
61,2nd at Townsend,68,Yerba Buena Center of the Arts (3rd @ Howard),176
61,2nd at Townsend,69,San Francisco Caltrain 2 (330 Townsend),482
61,2nd at Townsend,70,San Francisco Caltrain (Townsend at 4th),845
61,2nd at Townsend,71,Powell at Post (Union Square),163
61,2nd at Townsend,64,2nd at South Park,74
61,2nd at Townsend,65,Townsend at 7th,425
61,2nd at Townsend,66,South Van Ness at Market,57
61,2nd at Townsend,67,Market at 10th,69
61,2nd at Townsend,76,Market at 4th,346
61,2nd at Townsend,77,Market at Sansome,871
61,2nd at Townsend,72,Civic Center BART (7th at Market),67
61,2nd at Townsend,73,Grant Avenue at Columbus Avenue,139
61,2nd at Townsend,74,Steuart at Market,1662
61,2nd at Townsend,75,Mechanics Plaza (Market at Battery),269
61,2nd at Townsend,82,Broadway St at Battery St,282
61,2nd at Townsend,39,Powell Street BART,87
61,2nd at Townsend,42,Davis at Jackson,363
61,2nd at Townsend,41,Clay at Battery,353
61,2nd at Townsend,46,Washington at Kearney,77
61,2nd at Townsend,47,Post at Kearney,203
61,2nd at Townsend,45,Commercial at Montgomery,135
61,2nd at Townsend,51,Embarcadero at Folsom,387
61,2nd at Townsend,50,Harry Bridges Plaza (Ferry Building),2973
61,2nd at Townsend,49,Spear at Folsom,410
61,2nd at Townsend,48,Embarcadero at Vallejo,331
61,2nd at Townsend,55,Temporary Transbay Terminal (Howard at Beale),489
61,2nd at Townsend,54,Embarcadero at Bryant,203
61,2nd at Townsend,59,Golden Gate at Polk,28
61,2nd at Townsend,58,San Francisco City Hall,11
61,2nd at Townsend,57,5th at Howard,153
61,2nd at Townsend,56,Beale at Market,187
61,2nd at Townsend,63,Howard at 2nd,449
61,2nd at Townsend,62,2nd at Folsom,558
61,2nd at Townsend,61,2nd at Townsend,280
61,2nd at Townsend,60,Embarcadero at Sansome,422
60,Embarcadero at Sansome,68,Yerba Buena Center of the Arts (3rd @ Howard),109
60,Embarcadero at Sansome,69,San Francisco Caltrain 2 (330 Townsend),278
60,Embarcadero at Sansome,70,San Francisco Caltrain (Townsend at 4th),741
60,Embarcadero at Sansome,71,Powell at Post (Union Square),216
60,Embarcadero at Sansome,64,2nd at South Park,88
60,Embarcadero at Sansome,65,Townsend at 7th,107
60,Embarcadero at Sansome,66,South Van Ness at Market,151
60,Embarcadero at Sansome,67,Market at 10th,110
60,Embarcadero at Sansome,76,Market at 4th,376
60,Embarcadero at Sansome,77,Market at Sansome,564
60,Embarcadero at Sansome,72,Civic Center BART (7th at Market),178
60,Embarcadero at Sansome,73,Grant Avenue at Columbus Avenue,301
60,Embarcadero at Sansome,74,Steuart at Market,2330
60,Embarcadero at Sansome,75,Mechanics Plaza (Market at Battery),428
60,Embarcadero at Sansome,82,Broadway St at Battery St,245
60,Embarcadero at Sansome,39,Powell Street BART,401
60,Embarcadero at Sansome,42,Davis at Jackson,418
60,Embarcadero at Sansome,41,Clay at Battery,518
60,Embarcadero at Sansome,46,Washington at Kearney,136
60,Embarcadero at Sansome,47,Post at Kearney,137
60,Embarcadero at Sansome,45,Commercial at Montgomery,129
60,Embarcadero at Sansome,51,Embarcadero at Folsom,382
60,Embarcadero at Sansome,50,Harry Bridges Plaza (Ferry Building),1798
60,Embarcadero at Sansome,49,Spear at Folsom,182
60,Embarcadero at Sansome,48,Embarcadero at Vallejo,290
60,Embarcadero at Sansome,55,Temporary Transbay Terminal (Howard at Beale),668
60,Embarcadero at Sansome,54,Embarcadero at Bryant,351
60,Embarcadero at Sansome,59,Golden Gate at Polk,134
60,Embarcadero at Sansome,58,San Francisco City Hall,16
60,Embarcadero at Sansome,57,5th at Howard,178
60,Embarcadero at Sansome,56,Beale at Market,598
60,Embarcadero at Sansome,63,Howard at 2nd,163
60,Embarcadero at Sansome,62,2nd at Folsom,47
60,Embarcadero at Sansome,61,2nd at Townsend,540
60,Embarcadero at Sansome,60,Embarcadero at Sansome,850
68,Yerba Buena Center of the Arts (3rd @ Howard),68,Yerba Buena Center of the Arts (3rd @ Howard),155
68,Yerba Buena Center of the Arts (3rd @ Howard),69,San Francisco Caltrain 2 (330 Townsend),571
68,Yerba Buena Center of the Arts (3rd @ Howard),70,San Francisco Caltrain (Townsend at 4th),1005
68,Yerba Buena Center of the Arts (3rd @ Howard),71,Powell at Post (Union Square),75
68,Yerba Buena Center of the Arts (3rd @ Howard),64,2nd at South Park,212
68,Yerba Buena Center of the Arts (3rd @ Howard),65,Townsend at 7th,262
68,Yerba Buena Center of the Arts (3rd @ Howard),66,South Van Ness at Market,128
68,Yerba Buena Center of the Arts (3rd @ Howard),67,Market at 10th,323
68,Yerba Buena Center of the Arts (3rd @ Howard),76,Market at 4th,98
68,Yerba Buena Center of the Arts (3rd @ Howard),77,Market at Sansome,176
68,Yerba Buena Center of the Arts (3rd @ Howard),72,Civic Center BART (7th at Market),108
68,Yerba Buena Center of the Arts (3rd @ Howard),73,Grant Avenue at Columbus Avenue,74
68,Yerba Buena Center of the Arts (3rd @ Howard),74,Steuart at Market,206
68,Yerba Buena Center of the Arts (3rd @ Howard),75,Mechanics Plaza (Market at Battery),52
68,Yerba Buena Center of the Arts (3rd @ Howard),82,Broadway St at Battery St,50
68,Yerba Buena Center of the Arts (3rd @ Howard),39,Powell Street BART,146
68,Yerba Buena Center of the Arts (3rd @ Howard),42,Davis at Jackson,8
68,Yerba Buena Center of the Arts (3rd @ Howard),41,Clay at Battery,59
68,Yerba Buena Center of the Arts (3rd @ Howard),46,Washington at Kearney,67
68,Yerba Buena Center of the Arts (3rd @ Howard),47,Post at Kearney,78
68,Yerba Buena Center of the Arts (3rd @ Howard),45,Commercial at Montgomery,203
68,Yerba Buena Center of the Arts (3rd @ Howard),51,Embarcadero at Folsom,47
68,Yerba Buena Center of the Arts (3rd @ Howard),50,Harry Bridges Plaza (Ferry Building),366
68,Yerba Buena Center of the Arts (3rd @ Howard),49,Spear at Folsom,72
68,Yerba Buena Center of the Arts (3rd @ Howard),48,Embarcadero at Vallejo,42
68,Yerba Buena Center of the Arts (3rd @ Howard),55,Temporary Transbay Terminal (Howard at Beale),113
68,Yerba Buena Center of the Arts (3rd @ Howard),54,Embarcadero at Bryant,73
68,Yerba Buena Center of the Arts (3rd @ Howard),59,Golden Gate at Polk,33
68,Yerba Buena Center of the Arts (3rd @ Howard),58,San Francisco City Hall,31
68,Yerba Buena Center of the Arts (3rd @ Howard),57,5th at Howard,270
68,Yerba Buena Center of the Arts (3rd @ Howard),56,Beale at Market,46
68,Yerba Buena Center of the Arts (3rd @ Howard),63,Howard at 2nd,45
68,Yerba Buena Center of the Arts (3rd @ Howard),62,2nd at Folsom,32
68,Yerba Buena Center of the Arts (3rd @ Howard),61,2nd at Townsend,167
68,Yerba Buena Center of the Arts (3rd @ Howard),60,Embarcadero at Sansome,130
69,San Francisco Caltrain 2 (330 Townsend),68,Yerba Buena Center of the Arts (3rd @ Howard),541
69,San Francisco Caltrain 2 (330 Townsend),69,San Francisco Caltrain 2 (330 Townsend),227
69,San Francisco Caltrain 2 (330 Townsend),70,San Francisco Caltrain (Townsend at 4th),70
69,San Francisco Caltrain 2 (330 Townsend),71,Powell at Post (Union Square),142
69,San Francisco Caltrain 2 (330 Townsend),64,2nd at South Park,486
69,San Francisco Caltrain 2 (330 Townsend),65,Townsend at 7th,3748
69,San Francisco Caltrain 2 (330 Townsend),66,South Van Ness at Market,361
69,San Francisco Caltrain 2 (330 Townsend),67,Market at 10th,1566
69,San Francisco Caltrain 2 (330 Townsend),76,Market at 4th,438
69,San Francisco Caltrain 2 (330 Townsend),77,Market at Sansome,832
69,San Francisco Caltrain 2 (330 Townsend),72,Civic Center BART (7th at Market),555
69,San Francisco Caltrain 2 (330 Townsend),73,Grant Avenue at Columbus Avenue,34
69,San Francisco Caltrain 2 (330 Townsend),74,Steuart at Market,684
69,San Francisco Caltrain 2 (330 Townsend),75,Mechanics Plaza (Market at Battery),357
69,San Francisco Caltrain 2 (330 Townsend),82,Broadway St at Battery St,442
69,San Francisco Caltrain 2 (330 Townsend),39,Powell Street BART,2074
69,San Francisco Caltrain 2 (330 Townsend),42,Davis at Jackson,328
69,San Francisco Caltrain 2 (330 Townsend),41,Clay at Battery,188
69,San Francisco Caltrain 2 (330 Townsend),46,Washington at Kearney,222
69,San Francisco Caltrain 2 (330 Townsend),47,Post at Kearney,291
69,San Francisco Caltrain 2 (330 Townsend),45,Commercial at Montgomery,210
69,San Francisco Caltrain 2 (330 Townsend),51,Embarcadero at Folsom,1091
69,San Francisco Caltrain 2 (330 Townsend),50,Harry Bridges Plaza (Ferry Building),935
69,San Francisco Caltrain 2 (330 Townsend),49,Spear at Folsom,219
69,San Francisco Caltrain 2 (330 Townsend),48,Embarcadero at Vallejo,276
69,San Francisco Caltrain 2 (330 Townsend),55,Temporary Transbay Terminal (Howard at Beale),876
69,San Francisco Caltrain 2 (330 Townsend),54,Embarcadero at Bryant,165
69,San Francisco Caltrain 2 (330 Townsend),59,Golden Gate at Polk,286
69,San Francisco Caltrain 2 (330 Townsend),58,San Francisco City Hall,142
69,San Francisco Caltrain 2 (330 Townsend),57,5th at Howard,1865
69,San Francisco Caltrain 2 (330 Townsend),56,Beale at Market,271
69,San Francisco Caltrain 2 (330 Townsend),63,Howard at 2nd,822
69,San Francisco Caltrain 2 (330 Townsend),62,2nd at Folsom,445
69,San Francisco Caltrain 2 (330 Townsend),61,2nd at Townsend,305
69,San Francisco Caltrain 2 (330 Townsend),60,Embarcadero at Sansome,264
70,San Francisco Caltrain (Townsend at 4th),68,Yerba Buena Center of the Arts (3rd @ Howard),932
70,San Francisco Caltrain (Townsend at 4th),69,San Francisco Caltrain 2 (330 Townsend),50
70,San Francisco Caltrain (Townsend at 4th),70,San Francisco Caltrain (Townsend at 4th),260
70,San Francisco Caltrain (Townsend at 4th),71,Powell at Post (Union Square),129
70,San Francisco Caltrain (Townsend at 4th),64,2nd at South Park,562
70,San Francisco Caltrain (Townsend at 4th),65,Townsend at 7th,1198
70,San Francisco Caltrain (Townsend at 4th),66,South Van Ness at Market,366
70,San Francisco Caltrain (Townsend at 4th),67,Market at 10th,1043
70,San Francisco Caltrain (Townsend at 4th),76,Market at 4th,593
70,San Francisco Caltrain (Townsend at 4th),77,Market at Sansome,1203
70,San Francisco Caltrain (Townsend at 4th),72,Civic Center BART (7th at Market),410
70,San Francisco Caltrain (Townsend at 4th),73,Grant Avenue at Columbus Avenue,181
70,San Francisco Caltrain (Townsend at 4th),74,Steuart at Market,1431
70,San Francisco Caltrain (Townsend at 4th),75,Mechanics Plaza (Market at Battery),647
70,San Francisco Caltrain (Townsend at 4th),82,Broadway St at Battery St,698
70,San Francisco Caltrain (Townsend at 4th),29,San Antonio Caltrain Station,1
70,San Francisco Caltrain (Townsend at 4th),39,Powell Street BART,910
70,San Francisco Caltrain (Townsend at 4th),42,Davis at Jackson,980
70,San Francisco Caltrain (Townsend at 4th),41,Clay at Battery,815
70,San Francisco Caltrain (Townsend at 4th),46,Washington at Kearney,203
70,San Francisco Caltrain (Townsend at 4th),47,Post at Kearney,470
70,San Francisco Caltrain (Townsend at 4th),45,Commercial at Montgomery,385
70,San Francisco Caltrain (Townsend at 4th),51,Embarcadero at Folsom,1530
70,San Francisco Caltrain (Townsend at 4th),50,Harry Bridges Plaza (Ferry Building),2091
70,San Francisco Caltrain (Townsend at 4th),49,Spear at Folsom,546
70,San Francisco Caltrain (Townsend at 4th),48,Embarcadero at Vallejo,738
70,San Francisco Caltrain (Townsend at 4th),55,Temporary Transbay Terminal (Howard at Beale),1937
70,San Francisco Caltrain (Townsend at 4th),54,Embarcadero at Bryant,886
70,San Francisco Caltrain (Townsend at 4th),59,Golden Gate at Polk,180
70,San Francisco Caltrain (Townsend at 4th),58,San Francisco City Hall,34
70,San Francisco Caltrain (Townsend at 4th),57,5th at Howard,691
70,San Francisco Caltrain (Townsend at 4th),56,Beale at Market,642
70,San Francisco Caltrain (Townsend at 4th),63,Howard at 2nd,1189
70,San Francisco Caltrain (Townsend at 4th),62,2nd at Folsom,696
70,San Francisco Caltrain (Townsend at 4th),61,2nd at Townsend,923
70,San Francisco Caltrain (Townsend at 4th),60,Embarcadero at Sansome,754
71,Powell at Post (Union Square),68,Yerba Buena Center of the Arts (3rd @ Howard),184
71,Powell at Post (Union Square),69,San Francisco Caltrain 2 (330 Townsend),386
71,Powell at Post (Union Square),70,San Francisco Caltrain (Townsend at 4th),428
71,Powell at Post (Union Square),71,Powell at Post (Union Square),268
71,Powell at Post (Union Square),64,2nd at South Park,115
71,Powell at Post (Union Square),65,Townsend at 7th,289
71,Powell at Post (Union Square),66,South Van Ness at Market,110
71,Powell at Post (Union Square),67,Market at 10th,254
71,Powell at Post (Union Square),76,Market at 4th,111
71,Powell at Post (Union Square),77,Market at Sansome,202
71,Powell at Post (Union Square),72,Civic Center BART (7th at Market),191
71,Powell at Post (Union Square),73,Grant Avenue at Columbus Avenue,183
71,Powell at Post (Union Square),74,Steuart at Market,173
71,Powell at Post (Union Square),75,Mechanics Plaza (Market at Battery),161
71,Powell at Post (Union Square),82,Broadway St at Battery St,220
71,Powell at Post (Union Square),39,Powell Street BART,187
71,Powell at Post (Union Square),42,Davis at Jackson,256
71,Powell at Post (Union Square),41,Clay at Battery,70
71,Powell at Post (Union Square),46,Washington at Kearney,259
71,Powell at Post (Union Square),47,Post at Kearney,157
71,Powell at Post (Union Square),45,Commercial at Montgomery,123
71,Powell at Post (Union Square),51,Embarcadero at Folsom,50
71,Powell at Post (Union Square),50,Harry Bridges Plaza (Ferry Building),289
71,Powell at Post (Union Square),49,Spear at Folsom,66
71,Powell at Post (Union Square),48,Embarcadero at Vallejo,71
71,Powell at Post (Union Square),55,Temporary Transbay Terminal (Howard at Beale),96
71,Powell at Post (Union Square),54,Embarcadero at Bryant,42
71,Powell at Post (Union Square),59,Golden Gate at Polk,70
71,Powell at Post (Union Square),58,San Francisco City Hall,57
71,Powell at Post (Union Square),57,5th at Howard,173
71,Powell at Post (Union Square),56,Beale at Market,182
71,Powell at Post (Union Square),63,Howard at 2nd,415
71,Powell at Post (Union Square),62,2nd at Folsom,88
71,Powell at Post (Union Square),61,2nd at Townsend,141
71,Powell at Post (Union Square),60,Embarcadero at Sansome,358
64,2nd at South Park,68,Yerba Buena Center of the Arts (3rd @ Howard),182
64,2nd at South Park,69,San Francisco Caltrain 2 (330 Townsend),822
64,2nd at South Park,70,San Francisco Caltrain (Townsend at 4th),1025
64,2nd at South Park,71,Powell at Post (Union Square),106
64,2nd at South Park,64,2nd at South Park,194
64,2nd at South Park,65,Townsend at 7th,312
64,2nd at South Park,66,South Van Ness at Market,42
64,2nd at South Park,67,Market at 10th,113
64,2nd at South Park,76,Market at 4th,246
64,2nd at South Park,77,Market at Sansome,1790
64,2nd at South Park,72,Civic Center BART (7th at Market),109
64,2nd at South Park,73,Grant Avenue at Columbus Avenue,52
64,2nd at South Park,74,Steuart at Market,232
64,2nd at South Park,75,Mechanics Plaza (Market at Battery),156
64,2nd at South Park,82,Broadway St at Battery St,92
64,2nd at South Park,39,Powell Street BART,131
64,2nd at South Park,42,Davis at Jackson,61
64,2nd at South Park,41,Clay at Battery,98
64,2nd at South Park,46,Washington at Kearney,144
64,2nd at South Park,47,Post at Kearney,306
64,2nd at South Park,45,Commercial at Montgomery,121
64,2nd at South Park,51,Embarcadero at Folsom,126
64,2nd at South Park,50,Harry Bridges Plaza (Ferry Building),736
64,2nd at South Park,49,Spear at Folsom,210
64,2nd at South Park,48,Embarcadero at Vallejo,169
64,2nd at South Park,55,Temporary Transbay Terminal (Howard at Beale),439
64,2nd at South Park,54,Embarcadero at Bryant,124
64,2nd at South Park,59,Golden Gate at Polk,60
64,2nd at South Park,58,San Francisco City Hall,32
64,2nd at South Park,57,5th at Howard,184
64,2nd at South Park,56,Beale at Market,79
64,2nd at South Park,63,Howard at 2nd,531
64,2nd at South Park,62,2nd at Folsom,194
64,2nd at South Park,61,2nd at Townsend,159
64,2nd at South Park,60,Embarcadero at Sansome,92
65,Townsend at 7th,68,Yerba Buena Center of the Arts (3rd @ Howard),157
65,Townsend at 7th,69,San Francisco Caltrain 2 (330 Townsend),2734
65,Townsend at 7th,70,San Francisco Caltrain (Townsend at 4th),2192
65,Townsend at 7th,71,Powell at Post (Union Square),85
65,Townsend at 7th,64,2nd at South Park,144
65,Townsend at 7th,65,Townsend at 7th,175
65,Townsend at 7th,66,South Van Ness at Market,368
65,Townsend at 7th,67,Market at 10th,387
65,Townsend at 7th,76,Market at 4th,243
65,Townsend at 7th,77,Market at Sansome,278
65,Townsend at 7th,72,Civic Center BART (7th at Market),1844
65,Townsend at 7th,73,Grant Avenue at Columbus Avenue,51
65,Townsend at 7th,74,Steuart at Market,283
65,Townsend at 7th,75,Mechanics Plaza (Market at Battery),39
65,Townsend at 7th,82,Broadway St at Battery St,51
65,Townsend at 7th,39,Powell Street BART,376
65,Townsend at 7th,42,Davis at Jackson,54
65,Townsend at 7th,41,Clay at Battery,55
65,Townsend at 7th,46,Washington at Kearney,31
65,Townsend at 7th,47,Post at Kearney,256
65,Townsend at 7th,45,Commercial at Montgomery,121
65,Townsend at 7th,51,Embarcadero at Folsom,213
65,Townsend at 7th,50,Harry Bridges Plaza (Ferry Building),827
65,Townsend at 7th,49,Spear at Folsom,339
65,Townsend at 7th,48,Embarcadero at Vallejo,47
65,Townsend at 7th,55,Temporary Transbay Terminal (Howard at Beale),740
65,Townsend at 7th,54,Embarcadero at Bryant,130
65,Townsend at 7th,59,Golden Gate at Polk,142
65,Townsend at 7th,58,San Francisco City Hall,46
65,Townsend at 7th,57,5th at Howard,202
65,Townsend at 7th,56,Beale at Market,35
65,Townsend at 7th,63,Howard at 2nd,268
65,Townsend at 7th,62,2nd at Folsom,345
65,Townsend at 7th,61,2nd at Townsend,428
65,Townsend at 7th,60,Embarcadero at Sansome,66
66,South Van Ness at Market,68,Yerba Buena Center of the Arts (3rd @ Howard),78
66,South Van Ness at Market,69,San Francisco Caltrain 2 (330 Townsend),606
66,South Van Ness at Market,70,San Francisco Caltrain (Townsend at 4th),482
66,South Van Ness at Market,71,Powell at Post (Union Square),58
66,South Van Ness at Market,64,2nd at South Park,66
66,South Van Ness at Market,65,Townsend at 7th,352
66,South Van Ness at Market,66,South Van Ness at Market,159
66,South Van Ness at Market,67,Market at 10th,123
66,South Van Ness at Market,76,Market at 4th,347
66,South Van Ness at Market,77,Market at Sansome,439
66,South Van Ness at Market,72,Civic Center BART (7th at Market),520
66,South Van Ness at Market,73,Grant Avenue at Columbus Avenue,29
66,South Van Ness at Market,74,Steuart at Market,93
66,South Van Ness at Market,75,Mechanics Plaza (Market at Battery),167
66,South Van Ness at Market,82,Broadway St at Battery St,19
66,South Van Ness at Market,39,Powell Street BART,475
66,South Van Ness at Market,42,Davis at Jackson,42
66,South Van Ness at Market,41,Clay at Battery,67
66,South Van Ness at Market,46,Washington at Kearney,63
66,South Van Ness at Market,47,Post at Kearney,214
66,South Van Ness at Market,45,Commercial at Montgomery,80
66,South Van Ness at Market,51,Embarcadero at Folsom,53
66,South Van Ness at Market,50,Harry Bridges Plaza (Ferry Building),115
66,South Van Ness at Market,49,Spear at Folsom,60
66,South Van Ness at Market,48,Embarcadero at Vallejo,32
66,South Van Ness at Market,55,Temporary Transbay Terminal (Howard at Beale),316
66,South Van Ness at Market,54,Embarcadero at Bryant,20
66,South Van Ness at Market,59,Golden Gate at Polk,88
66,South Van Ness at Market,58,San Francisco City Hall,78
66,South Van Ness at Market,57,5th at Howard,118
66,South Van Ness at Market,56,Beale at Market,247
66,South Van Ness at Market,63,Howard at 2nd,37
66,South Van Ness at Market,62,2nd at Folsom,40
66,South Van Ness at Market,61,2nd at Townsend,75
66,South Van Ness at Market,60,Embarcadero at Sansome,118
67,Market at 10th,68,Yerba Buena Center of the Arts (3rd @ Howard),333
67,Market at 10th,69,San Francisco Caltrain 2 (330 Townsend),1806
67,Market at 10th,70,San Francisco Caltrain (Townsend at 4th),1815
67,Market at 10th,71,Powell at Post (Union Square),181
67,Market at 10th,64,2nd at South Park,140
67,Market at 10th,65,Townsend at 7th,548
67,Market at 10th,39,Powell Street BART,986
67,Market at 10th,66,South Van Ness at Market,100
67,Market at 10th,67,Market at 10th,277
67,Market at 10th,42,Davis at Jackson,100
67,Market at 10th,76,Market at 4th,1389
67,Market at 10th,77,Market at Sansome,538
67,Market at 10th,41,Clay at Battery,51
67,Market at 10th,46,Washington at Kearney,109
67,Market at 10th,72,Civic Center BART (7th at Market),497
67,Market at 10th,73,Grant Avenue at Columbus Avenue,102
67,Market at 10th,47,Post at Kearney,327
67,Market at 10th,74,Steuart at Market,300
67,Market at 10th,45,Commercial at Montgomery,50
67,Market at 10th,75,Mechanics Plaza (Market at Battery),230
67,Market at 10th,51,Embarcadero at Folsom,37
67,Market at 10th,50,Harry Bridges Plaza (Ferry Building),241
67,Market at 10th,49,Spear at Folsom,102
67,Market at 10th,48,Embarcadero at Vallejo,78
67,Market at 10th,55,Temporary Transbay Terminal (Howard at Beale),227
67,Market at 10th,54,Embarcadero at Bryant,29
67,Market at 10th,82,Broadway St at Battery St,35
67,Market at 10th,59,Golden Gate at Polk,94
67,Market at 10th,58,San Francisco City Hall,87
67,Market at 10th,57,5th at Howard,311
67,Market at 10th,56,Beale at Market,286
67,Market at 10th,63,Howard at 2nd,96
67,Market at 10th,62,2nd at Folsom,170
67,Market at 10th,61,2nd at Townsend,113
67,Market at 10th,60,Embarcadero at Sansome,100
76,Market at 4th,68,Yerba Buena Center of the Arts (3rd @ Howard),98
76,Market at 4th,69,San Francisco Caltrain 2 (330 Townsend),593
76,Market at 4th,70,San Francisco Caltrain (Townsend at 4th),1583
76,Market at 4th,71,Powell at Post (Union Square),85
76,Market at 4th,64,2nd at South Park,202
76,Market at 4th,65,Townsend at 7th,195
76,Market at 4th,66,South Van Ness at Market,278
76,Market at 4th,67,Market at 10th,1205
76,Market at 4th,76,Market at 4th,320
76,Market at 4th,77,Market at Sansome,313
76,Market at 4th,72,Civic Center BART (7th at Market),327
76,Market at 4th,73,Grant Avenue at Columbus Avenue,172
76,Market at 4th,74,Steuart at Market,319
76,Market at 4th,75,Mechanics Plaza (Market at Battery),200
76,Market at 4th,82,Broadway St at Battery St,114
76,Market at 4th,25,Stanford in Redwood City,1
76,Market at 4th,39,Powell Street BART,153
76,Market at 4th,42,Davis at Jackson,72
76,Market at 4th,41,Clay at Battery,110
76,Market at 4th,46,Washington at Kearney,132
76,Market at 4th,47,Post at Kearney,70
76,Market at 4th,45,Commercial at Montgomery,156
76,Market at 4th,51,Embarcadero at Folsom,80
76,Market at 4th,50,Harry Bridges Plaza (Ferry Building),460
76,Market at 4th,49,Spear at Folsom,174
76,Market at 4th,48,Embarcadero at Vallejo,101
76,Market at 4th,55,Temporary Transbay Terminal (Howard at Beale),727
76,Market at 4th,54,Embarcadero at Bryant,193
76,Market at 4th,59,Golden Gate at Polk,96
76,Market at 4th,58,San Francisco City Hall,114
76,Market at 4th,57,5th at Howard,165
76,Market at 4th,56,Beale at Market,237
76,Market at 4th,63,Howard at 2nd,152
76,Market at 4th,62,2nd at Folsom,115
76,Market at 4th,61,2nd at Townsend,241
76,Market at 4th,60,Embarcadero at Sansome,341
77,Market at Sansome,68,Yerba Buena Center of the Arts (3rd @ Howard),312
77,Market at Sansome,69,San Francisco Caltrain 2 (330 Townsend),671
77,Market at Sansome,70,San Francisco Caltrain (Townsend at 4th),1208
77,Market at Sansome,71,Powell at Post (Union Square),105
77,Market at Sansome,64,2nd at South Park,1636
77,Market at Sansome,65,Townsend at 7th,278
77,Market at Sansome,66,South Van Ness at Market,188
77,Market at Sansome,67,Market at 10th,251
77,Market at Sansome,76,Market at 4th,201
77,Market at Sansome,77,Market at Sansome,153
77,Market at Sansome,72,Civic Center BART (7th at Market),240
77,Market at Sansome,73,Grant Avenue at Columbus Avenue,495
77,Market at Sansome,74,Steuart at Market,357
77,Market at Sansome,75,Mechanics Plaza (Market at Battery),51
77,Market at Sansome,82,Broadway St at Battery St,347
77,Market at Sansome,39,Powell Street BART,269
77,Market at Sansome,42,Davis at Jackson,236
77,Market at Sansome,41,Clay at Battery,129
77,Market at Sansome,46,Washington at Kearney,89
77,Market at Sansome,47,Post at Kearney,25
77,Market at Sansome,45,Commercial at Montgomery,368
77,Market at Sansome,51,Embarcadero at Folsom,173
77,Market at Sansome,50,Harry Bridges Plaza (Ferry Building),681
77,Market at Sansome,49,Spear at Folsom,99
77,Market at Sansome,48,Embarcadero at Vallejo
